tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00456,Housing,88642,"Crown Services Corp,Elite Services Ltd,Best Projects Corp,United Constructions Inc,Global Constructions Inc,Prime Projects Inc","95436,88339,88242,89208,88436,89167",Best Projects Corp,88242.31113510084,2024-04-30 15:29:58.932842,South,best projects,"['crown services', 'elite services', 'best projects', 'united constructions', 'global constructions', 'prime projects']",-0.004509023543006238,0.934358153864917,0,8864.2,6489649.888888889,0.028366890261772363,0.02655742907759776,0.06461538461538462,1.0,0.5,0.1691083331784111,0.6229433062525013,0.12212567909811417,0.31620491023426844,False,0.0,0.21537701141941304
T00457,Housing,39789,"Elite Services Ltd,Prime Projects Inc,Prime Engineering Inc,Global Solutions PVT LTD,Global Constructions LTD,Global Projects Ltd,Crown Engineering Inc","42285,40490,40025,40512,39234,39753,39951",Global Constructions LTD,39234.23361425866,2025-01-23 15:29:58.932842,Northeast,global constructions,"['elite services', 'prime projects', 'prime engineering', 'global solutions', 'global constructions', 'global projects', 'crown engineering']",-0.013942707425201505,0.8677849419357581,0,3978.9,807292.2448979592,0.022283298587043202,0.014487971738018805,0.06461538461538462,1.0,0.5,0.09818966967767206,0.0070551916431570725,0.1086776392123271,0.06891459474925558,False,0.0,0.30374436692851103
T00458,Health,33767,"Crown Solutions Corp,Royal Infrastructure LTD,Elite Infrastructure Corp,Best Projects Corp,Global Solutions PVT LTD,United Projects PVT LTD,Best Projects Inc,Best Projects Ltd","45493,27002,31429,28542,38658,34317,29467,41209",Royal Infrastructure LTD,27002.624457790072,2025-10-01 15:29:58.932842,Northwest,royal infrastructure,"['crown solutions', 'royal infrastructure', 'elite infrastructure', 'best projects', 'global solutions', 'united projects', 'best projects', 'best projects']",-0.2003250375280578,-0.447509328758044,0,3376.7000000000003,38707171.234375,0.18025717384104448,0.02718976486097072,0.05903319224771664,0.8850014890405382,0.5,0.04640692391877725,0.0,0.11887223831823218,0.04828082914706895,False,0.6231718242475939,0.1553572382932712
T00459,Transport,732968,"United Solutions PVT LTD,Global Services Inc","760575,968015",United Solutions PVT LTD,760575.6809664381,2024-10-28 15:29:58.932842,South,united solutions,"['united solutions', 'global services']",0.03766560199959363,1.2319831664625462,1,73296.8,10757838400.0,0.12000532225686832,0.0,0.07317073170731707,0.7850971188783237,0.5,0.6238728670895383,0.5337347407039317,0.17688879258146126,0.4805785042275567,False,1.0,0.3590969102110238
T00460,Education,602136,"Global Engineering Corp,Royal Solutions Inc,Elite Infrastructure PVT LTD","513957,516118,551379",Global Engineering Corp,513957.9554129269,2024-03-04 15:29:58.932842,Central,global engineering,"['global engineering', 'royal solutions', 'elite infrastructure']",-0.14644207386217248,-0.06725894043727275,0,60213.600000000006,294268236.22222227,0.032541411277077034,0.030935712818568262,0.04711111111111112,0.8710322240687359,0.5,0.2676967345253083,0.10840889106329507,0.028632256969356517,0.15217986992461574,False,0.1159510144802176,0.03817660951639765
T00461,Housing,358552,"Global Infrastructure Inc,Best Projects Ltd,Prime Engineering Inc,Crown Engineering Inc,Prime Projects Inc,Royal Services Inc,Tech Services LTD,United Solutions PVT LTD","376222,374961,376771,371169,374139,375286,376773,376434",Crown Engineering Inc,371169.9900973388,2024-09-01 15:29:58.932842,Northwest,crown engineering,"['global infrastructure', 'best projects', 'prime engineering', 'crown engineering', 'prime projects', 'royal services', 'tech services', 'united solutions']",0.035191520608834424,1.214523651514429,1,35855.200000000004,3118225.734375,0.004706179849554728,0.002521620940294838,0.06461538461538462,0.5188029035191078,0.5,0.8042334738945338,1.0,0.13735633932044197,0.706032474387924,False,0.0,0.3811177079828082
T00462,PWD,89170,"Global Projects Ltd,Global Services Ltd,Prime Projects Inc,Prime Constructions LTD,Royal Solutions Inc,Elite Infrastructure Corp,Global Infrastructure Inc","97294,53736,102202,91448,85289,134278,77910",Global Services Ltd,53736.65962087948,2025-03-12 15:29:58.932842,East,global services,"['global projects', 'global services', 'prime projects', 'prime constructions', 'royal solutions', 'elite infrastructure', 'global infrastructure']",-0.39736840169474624,-1.8380381832028463,0,8917.0,518150758.48979586,0.24813320668452324,0.12994945401800034,0.05197378448407254,0.6807563921392009,0.5,0.5974916896071516,0.345245637414642,0.33025401836782414,0.4423961535299414,False,0.1239380497089394,0.5586706924399503
T00463,Health,273142,"Prime Solutions Ltd,Crown Solutions Corp,Elite Solutions PVT LTD,Global Infrastructure Inc,Best Projects Corp","244684,265227,323157,284733,210917",Best Projects Corp,210917.43151267705,2024-07-21 15:29:58.932842,Northeast,best projects,"['prime solutions', 'crown solutions', 'elite solutions', 'global infrastructure', 'best projects']",-0.22781032754875832,-0.641472160280939,0,27314.2,1421325101.44,0.1418678212136256,0.03207757441503179,0.05903319224771664,1.0,0.5,0.08500048076792163,0.06151569478806434,0.12925648301854567,0.08784480623762758,False,0.6843922317017551,0.19519746958585293
T00464,Transport,225057,"Elite Services Ltd,Crown Projects Corp,Global Projects Ltd,Prime Projects Inc,Best Projects Corp,Crown Services Corp","233785,232678,231587,233662,232523,233783",Global Projects Ltd,231587.40218545095,2026-02-26 15:29:58.932842,Northeast,global projects,"['elite services', 'crown projects', 'global projects', 'prime projects', 'best projects', 'crown services']",0.029016658826212686,1.170947845157,1,22505.7,665881.0,0.0035021665750383756,0.001841510666556614,0.07317073170731707,1.0,0.5,0.4423400187179636,1.0,0.13188654187575388,0.5599076429561238,False,0.02522427387200943,0.46397976439427
T00465,Water Supply,3217400,"Global Engineering Corp,Best Projects Corp,Global Solutions PVT LTD,Crown Constructions Ltd","3608567,3250895,3610810,2459024",Crown Constructions Ltd,2459024.322201529,2025-01-12 15:29:58.932842,Northeast,crown constructions,"['global engineering', 'best projects', 'global solutions', 'crown constructions']",-0.23571072225973486,-0.6972249985131498,0,321740.0,220787054821.5,0.1453690379405816,0.11660575526790415,0.056640625,0.6787246449815806,0.5,0.23599660861375465,0.05179911728864314,0.16479437534873412,0.1537269283337105,False,0.07488738351187785,0.2407167908728327
T00466,Transport,1066991,"Global Constructions LTD,United Projects PVT LTD,Best Projects Corp,Crown Solutions LTD,Global Infrastructure Inc,Tech Projects LTD,Crown Projects Corp,Global Solutions PVT LTD","1411880,1192065,783461,1095594,947754,1118331,836588,1023071",Best Projects Corp,783461.8318938158,2026-02-20 15:29:58.932842,West,best projects,"['global constructions', 'united projects', 'best projects', 'crown solutions', 'global infrastructure', 'tech projects', 'crown projects', 'global solutions']",-0.26572779724119905,-0.9090545572718481,0,106699.1,35705639456.5,0.17977415820678122,0.0453697093638962,0.07317073170731707,1.0,0.5,0.3767999747771326,0.0476538091820973,0.17605401777598673,0.2114123275685838,False,0.4441463570145179,0.31398534030461794
T00467,Energy,230173,"Best Services Inc,Global Constructions Inc,Elite Services Ltd,Global Infrastructure Inc","227873,227744,227286,229365",Elite Services Ltd,227286.39731543208,2024-06-18 15:29:58.932842,South,elite services,"['best services', 'global constructions', 'elite services', 'global infrastructure']",-0.01254101343149681,0.8776766525832657,0,23017.300000000003,609182.5,0.0034222462757978905,0.0025399237493115585,0.05463728191000919,0.7620430195936976,0.5,0.06412833136886659,0.04469152976551087,0.09950701807317712,0.06617012248376972,False,0.1627838640375706,0.26107712916797865
T00468,Water Supply,219721,"Elite Infrastructure PVT LTD,Global Projects Ltd,Prime Solutions Ltd,Royal Solutions Inc,Global Projects PVT LTD,Crown Constructions Ltd,Global Solutions Corp,Global Engineering Inc","219971,215871,215951,220370,220301,223043,220229,223762",Global Projects Ltd,215871.85208700443,2024-08-22 15:29:58.932842,North,global projects,"['elite infrastructure', 'global projects', 'prime solutions', 'royal solutions', 'global projects', 'crown constructions', 'global solutions', 'global engineering']",-0.017518343321737885,0.8425517913135613,0,21972.100000000002,7138102.1875,0.012147658936072643,0.006716569137347924,0.056640625,1.0,0.5,0.0,0.022981465086390384,0.09990494172598034,0.03301974821173172,False,0.0,0.30263226022287376
T00469,Water Supply,11732496,"Global Solutions Corp,Prime Constructions LTD,Global Solutions PVT LTD,Crown Constructions Ltd","11732496,11732496,11732496,11732496,11732496",Crown Constructions Ltd,11534070.175585276,2024-11-14 15:29:58.932842,North,crown constructions,"['global solutions', 'prime constructions', 'global solutions', 'crown constructions']",-0.016912498790941373,0.8468272172074648,0,1173249.6,0.0,0.0,0.0,0.056640625,0.6787246449815806,0.5,0.13815893415118202,0.13071481856807968,0.09409191302305164,0.1245367384150636,False,1.0,0.3040066052676409
T00470,Energy,1223173,"United Projects Corp,Elite Services Inc,Global Solutions PVT LTD,Crown Solutions Corp,Crown Services Corp,Elite Services Ltd,Royal Infrastructure LTD","1131910,1204741,1224081,1210738,1216232,1247122,1232190",United Projects Corp,1131910.695881182,2024-04-22 15:29:58.932842,West,united projects,"['united projects', 'elite services', 'global solutions', 'crown solutions', 'crown services', 'elite services', 'royal infrastructure']",-0.07461111724900558,0.43964987242934783,0,122317.3,1176075350.244898,0.028352106784249365,0.021185133258781862,0.05463728191000919,0.9308354915638678,0.5,0.09716699235188808,0.015581336414194963,0.06536239917316017,0.06066086447901351,False,0.0,0.15742793608691086
T00471,PWD,2167503,"Global Constructions LTD,Elite Solutions PVT LTD,Royal Services Inc,Crown Projects Corp,Elite Services Inc","2167503,2167503,2167503,2167503,2167503",Global Constructions LTD,1952567.959325186,2025-03-23 15:29:58.932842,Northwest,global constructions,"['global constructions', 'elite solutions', 'royal services', 'crown projects', 'elite services']",-0.0991625112744084,0.26639145312888285,0,216750.30000000002,0.0,0.0,0.0,0.05197378448407254,1.0,0.5,0.13282199730788008,0.1291670663374794,0.029599050347653647,0.10573703472818323,False,1.0,0.07322656880165213
T00472,PWD,21245,"United Projects PVT LTD,Tech Infrastructure LTD,Prime Engineering Inc,Global Infrastructure Inc,Global Solutions Corp,Prime Constructions LTD,Best Services Inc,Royal Solutions Inc","20760,20727,21086,20936,20990,20818,20850,20785",Tech Infrastructure LTD,20727.426462431395,2025-06-09 15:29:58.932842,Northwest,tech infrastructure,"['united projects', 'tech infrastructure', 'prime engineering', 'global infrastructure', 'global solutions', 'prime constructions', 'best services', 'royal solutions']",-0.02436213403476608,0.7942553744284099,0,2124.5,13535.25,0.00557482837423684,0.0012615566676265945,0.05197378448407254,0.6408477644810241,0.5,0.26609496228476603,0.3206443373833858,0.0905293921726667,0.2412958510412581,False,0.48527767492343066,0.2589382847594351
T00473,Energy,1268676,"Best Services Inc,Global Infrastructure PVT LTD,Best Projects Inc,Royal Solutions Inc,Crown Solutions LTD,Tech Projects LTD,Global Services Inc","1562069,1060219,975834,1402865,1183309,1148852,1429182",Best Projects Inc,975834.1273269368,2024-08-25 15:29:58.932842,South,best projects,"['best services', 'global infrastructure', 'best projects', 'royal solutions', 'crown solutions', 'tech projects', 'global services']",-0.2308247910995898,-0.6627451352214062,0,126867.6,39814524371.10204,0.1594039947266583,0.049963166508708266,0.05463728191000919,1.0,0.5,0.033552838961617724,0.05458691216815307,0.1434274021030562,0.06838340536926471,False,0.34728520163533905,0.2406651138922045
T00474,PWD,50585,"Elite Services Inc,Crown Solutions LTD,Prime Engineering PVT LTD,Global Solutions PVT LTD,Best Projects Ltd,Prime Constructions LTD,Royal Solutions Inc","35989,44887,62754,45279,69650,64319,53530",Elite Services Inc,35989.53528471565,2026-02-23 15:29:58.932842,West,elite services,"['elite services', 'crown solutions', 'prime engineering', 'global solutions', 'best projects', 'prime constructions', 'royal solutions']",-0.2885334529066789,-1.0699933555992849,0,5058.5,130199191.6734694,0.21219900289409424,0.07785126775516116,0.05197378448407254,0.7620430195936976,0.5,0.08070466729696257,0.025568548597414982,0.21557157417189457,0.09512375247085392,False,0.2718871472122746,0.3613880653067642
T00475,Health,832300,"Global Infrastructure PVT LTD,Royal Infrastructure LTD,Global Solutions Corp,Global Projects Ltd,Tech Infrastructure LTD,Elite Infrastructure Corp,Global Constructions Inc","864268,820314,829497,833917,829062,832952,848830",Royal Infrastructure LTD,820314.4597458208,2024-09-30 15:29:58.932842,West,royal infrastructure,"['global infrastructure', 'royal infrastructure', 'global solutions', 'global projects', 'tech infrastructure', 'elite infrastructure', 'global constructions']",-0.014400504931129588,0.8645542792632139,0,83230.0,186729958.40816328,0.016326511640324656,0.007267150247894271,0.05903319224771664,0.8850014890405382,0.5,0.0,0.03924228268194302,0.1039261405475412,0.03971633407556535,False,0.16351338231806567,0.3008504876651039
T00476,PWD,763270,"Global Infrastructure PVT LTD,Crown Solutions Corp,Crown Engineering Inc,Best Projects Ltd,Best Services Ltd,Crown Constructions Ltd","790054,760094,752065,752850,776986,774859",Crown Engineering Inc,752065.4955684799,2024-06-10 15:29:58.932842,West,crown engineering,"['global infrastructure', 'crown solutions', 'crown engineering', 'best projects', 'best services', 'crown constructions']",-0.014679608043706844,0.8625846573322986,0,76327.0,193320968.33333334,0.018108446394441407,0.007253251735149787,0.05197378448407254,0.5188029035191078,0.5,0.6186593279704312,0.4359474907832912,0.10429663908011914,0.4261195127323542,False,0.26238170278985307,0.26377020491695363
T00477,PWD,208916,"Global Projects Ltd,Prime Solutions Ltd,Crown Solutions LTD,Global Services Inc,Crown Engineering Ltd,Prime Constructions LTD,Prime Engineering Inc,Global Engineering Inc","165199,144835,169299,281862,302921,204638,163060,317697",Prime Solutions Ltd,144835.0933328613,2025-05-15 15:29:58.932842,East,prime solutions,"['global projects', 'prime solutions', 'crown solutions', 'global services', 'crown engineering', 'prime constructions', 'prime engineering', 'global engineering']",-0.30673048817294374,-1.1984092639964103,0,20891.600000000002,4366927946.859375,0.3021769425571527,0.10710847504957859,0.05197378448407254,0.5420496496745608,0.5,0.9832908876081612,0.2803376227563742,0.26958505742406713,0.5588307873640123,False,0.03442211528353667,0.3617131897062903
T00478,Water Supply,5465832,"Global Services Inc,Tech Services LTD","5412496,5293313",Tech Services LTD,5078575.0259295385,2024-08-25 15:29:58.932842,East,tech services,"['global services', 'tech services']",-0.0708505080416781,0.46618837391705087,0,546583.2000000001,3551146872.25,0.011132554298325329,0.0,0.056640625,0.5751902266524166,0.5,0.3998659997894545,0.40717803825597526,0.055509559645780755,0.3163361032168183,False,1.0,0.1459670238561988
